$GAGSV,2,1,07,02,84,247,48,03,64,124,48,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,38,32,83,004,49,,,,*52
$GAGSV,2,1,07,02,84,247,48,03,64,124,48,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,36,32,83,004,49,,,,*5C
$GAGSV,2,1,07,02,84,247,48,03,64,124,48,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,35,32,83,004,49,,,,*5F
$GAGSV,2,1,07,02,84,247,48,03,64,124,48,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,35,32,83,004,49,,,,*5F
$GAGSV,2,1,07,02,84,247,48,03,64,124,48,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,35,32,83,004,49,,,,*5F
$GAGSV,2,1,07,02,84,247,48,03,64,124,48,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,35,32,83,004,49,,,,*5F
$GAGSV,2,1,07,02,84,247,48,03,64,124,48,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,35,32,83,004,49,,,,*5F
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
$GAGSV,2,2,07,25,38,041,45,30,29,225,35,32,83,004,49,,,,*5F
$GAGSV,2,1,07,02,84,247,49,03,64,124,49,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,35,32,83,004,49,,,,*5F
$GAGSV,2,1,07,02,84,247,49,03,64,124,49,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,35,32,83,004,49,,,,*5F
$GAGSV,2,1,07,02,84,247,49,03,64,124,49,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,35,32,83,004,49,,,,*5F
$GAGSV,2,1,07,02,84,247,49,03,64,124,49,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,34,32,83,004,49,,,,*5E
$GAGSV,2,1,07,02,84,247,49,03,64,124,49,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,34,32,83,004,49,,,,*5E
$GAGSV,2,1,07,02,84,247,49,03,64,124,49,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,34,32,83,004,49,,,,*5E
$GAGSV,2,1,07,02,84,247,49,03,64,124,49,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,45,30,29,225,35,32,83,004,50,,,,*57
$GAGSV,2,1,07,02,84,247,49,03,64,124,49,05,00,000,35,08,58,325,48*6B
$GAGSV,2,2,07,25,38,041,46,30,29,225,35,32,83,004,50,,,,*54
$GAGSV,2,1,07,02,84,247,49,03,64,124,49,05,00,000,36,08,58,325,48*68
$GAGSV,2,2,07,25,38,041,46,30,29,225,35,32,83,004,50,,,,*54
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,35,32,83,004,50,,,,*54
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
$GAGSV,2,2,07,25,38,041,46,30,29,225,35,32,83,004,50,,,,*54
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
$GAGSV,2,2,07,25,38,041,46,30,29,225,35,32,83,004,50,,,,*54
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
$GAGSV,2,2,07,25,38,041,46,30,29,225,35,32,83,004,50,,,,*54
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,35,32,83,004,50,,,,*54
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,36,32,83,004,50,,,,*57
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,36,32,83,004,50,,,,*57
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,36,32,83,004,50,,,,*57
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,36,32,83,004,50,,,,*57
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,36,32,83,004,50,,,,*57
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,36,32,83,004,50,,,,*57
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,37,32,83,004,50,,,,*56
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,37,32,83,004,49,,,,*5E
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,37,32,83,004,49,,,,*5E
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,36,08,58,325,48*69
$GAGSV,2,2,07,25,38,041,46,30,29,225,37,32,83,004,49,,,,*5E
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
$GAGSV,2,2,07,25,38,041,46,30,29,225,37,32,83,004,49,,,,*5E
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
$GAGSV,2,2,07,25,38,041,46,30,29,225,37,32,83,004,49,,,,*5E
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
$GAGSV,2,2,07,25,38,041,46,30,29,225,38,32,83,004,49,,,,*51
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
$GAGSV,2,2,07,25,38,041,46,30,29,225,38,32,83,004,49,,,,*51
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
$GAGSV,2,2,07,25,38,041,46,30,29,225,38,32,83,004,49,,,,*51
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
$GAGSV,2,2,07,25,38,041,46,30,29,225,38,32,83,004,49,,,,*51
$GAGSV,2,1,07,02,84,247,49,03,64,124,48,05,00,000,35,08,58,325,48*6A
